simulation_idx,step_idx,mse,scale
81,72,2.6240493752993643e-05,3
81,73,2.6172672733082436e-05,3
81,74,2.6210762371192686e-05,3
81,75,2.6581756173982285e-05,3
81,76,2.7000729460269213e-05,3
81,77,2.77928829746088e-05,3
81,78,2.8279522666707635e-05,3
81,79,2.8635671696974896e-05,3
81,80,2.8623349862755276e-05,3
81,81,2.8211763492436148e-05,3
81,82,2.7637070161290467e-05,3
81,83,2.7598662200034596e-05,3
81,84,2.7791966203949414e-05,3
81,85,2.7980382583336905e-05,3
81,86,2.770400715235155e-05,3
81,87,2.719648546190001e-05,3
81,88,2.6697307475842535e-05,3
81,89,2.565913564467337e-05,3
81,90,2.4522105377400294e-05,3
81,91,2.404009865131229e-05,3
81,92,2.3643773602088913e-05,3
81,93,2.3853901438997127e-05,3
81,94,2.391651287325658e-05,3
81,95,2.351081457163673e-05,3
81,96,2.3006772607914172e-05,3
81,97,2.205000419053249e-05,3
81,98,2.1536156054935418e-05,3
81,99,2.1229710910120048e-05,3
82,0,2.53740818152437e-05,3
82,1,2.513964136596769e-05,3
82,2,2.5556752007105388e-05,3
82,3,2.5237748559447937e-05,3
82,4,2.4946619305410422e-05,3
82,5,2.3879074433352798e-05,3
82,6,2.3341106498264708e-05,3
82,7,2.277585917909164e-05,3
82,8,2.209983540524263e-05,3
82,9,2.155751280952245e-05,3
82,10,2.112230140483007e-05,3
82,11,2.1049685528851114e-05,3
82,12,2.118718475685455e-05,3
82,13,2.1582329281955026e-05,3
82,14,2.1647303583449684e-05,3
82,15,2.1559009837801568e-05,3
82,16,2.2011865439708345e-05,3
82,17,2.2048980099498294e-05,3
82,18,2.252696140203625e-05,3
82,19,2.2546264517586678e-05,3
82,20,2.26795509661315e-05,3
82,21,2.2734884623787366e-05,3
82,22,2.244344614155125e-05,3
82,23,2.2581152734346688e-05,3
82,24,2.3884796974016353e-05,3
82,25,2.398969627392944e-05,3
82,26,2.5004055714816786e-05,3
82,27,2.614809272927232e-05,3
82,28,2.6931649699690752e-05,3
82,29,2.7964977562078275e-05,3
82,30,2.8684637072728947e-05,3
82,31,2.9993145290063694e-05,3
82,32,3.113214552286081e-05,3
82,33,3.214913886040449e-05,3
82,34,3.3073363738367334e-05,3
82,35,3.3714622986735776e-05,3
82,36,3.374208608875051e-05,3
82,37,3.390643541933969e-05,3
82,38,3.4130112908314914e-05,3
82,39,3.424907481530681e-05,3
82,40,3.434350583120249e-05,3
82,41,3.435289181652479e-05,3
82,42,3.412180740269832e-05,3
82,43,3.409470082260668e-05,3
82,44,3.374585139681585e-05,3
82,45,3.329754326841794e-05,3
82,46,3.296645809314214e-05,3
82,47,3.269393346272409e-05,3
82,48,3.232847302570008e-05,3
82,49,3.1532363209407777e-05,3
82,50,3.075236236327328e-05,3
82,51,2.966523425129708e-05,3
82,52,2.913377647928428e-05,3
82,53,2.8636557544814423e-05,3
82,54,2.7527203201316297e-05,3
82,55,2.645260792633053e-05,3
82,56,2.5504405130050145e-05,3
82,57,2.5356444893986918e-05,3
82,58,2.510827653168235e-05,3
82,59,2.450412830512505e-05,3
82,60,2.4306851628352888e-05,3
82,61,2.4709810531930998e-05,3
82,62,2.4776452846708708e-05,3
82,63,2.4825289074215107e-05,3
82,64,2.4429084078292362e-05,3
82,65,2.4002940335776657e-05,3
82,66,2.4147275325958617e-05,3
82,67,2.4142374968505464e-05,3
82,68,2.41325433307793e-05,3
82,69,2.457124719512649e-05,3
82,70,2.4787281290628016e-05,3
82,71,2.5797640773816966e-05,3
82,72,2.6240493752993643e-05,3
82,73,2.6172672733082436e-05,3
82,74,2.6210762371192686e-05,3
82,75,2.6581756173982285e-05,3
82,76,2.7000729460269213e-05,3
82,77,2.77928829746088e-05,3
82,78,2.8279522666707635e-05,3
82,79,2.8635671696974896e-05,3
82,80,2.8623349862755276e-05,3
82,81,2.8211763492436148e-05,3
82,82,2.7637070161290467e-05,3
82,83,2.7598662200034596e-05,3
82,84,2.7791966203949414e-05,3
82,85,2.7980382583336905e-05,3
82,86,2.770400715235155e-05,3
82,87,2.719648546190001e-05,3
82,88,2.6697307475842535e-05,3
82,89,2.565913564467337e-05,3
82,90,2.4522105377400294e-05,3
82,91,2.404009865131229e-05,3
82,92,2.3643773602088913e-05,3
82,93,2.3853901438997127e-05,3
82,94,2.3916514692245983e-05,3
82,95,2.351081457163673e-05,3
82,96,2.3006772607914172e-05,3
82,97,2.205000419053249e-05,3
82,98,2.1536156054935418e-05,3
82,99,2.1229710910120048e-05,3
83,0,2.2396869098884054e-05,3
83,1,2.254384889965877e-05,3
83,2,2.296360798936803e-05,3
83,3,2.3083424821379595e-05,3
83,4,2.3161994249676354e-05,3
83,5,2.3695052732364275e-05,3
83,6,2.4096420020214282e-05,3
83,7,2.4347069484065287e-05,3
83,8,2.4358887458220124e-05,3
83,9,2.4550627131247893e-05,3
83,10,2.3626866095582955e-05,3
83,11,2.3366241293842904e-05,3
83,12,2.3019074433250353e-05,3
83,13,2.2962081857258454e-05,3
83,14,2.2988528144196607e-05,3
83,15,2.2648700905847363e-05,3
83,16,2.2419189917854965e-05,3
83,17,2.1099835066706873e-05,3
83,18,2.001709617616143e-05,3
83,19,1.9340388462296687e-05,3
83,20,1.9053497453569435e-05,3
83,21,1.867179889813997e-05,3
83,22,1.7954364011529833e-05,3
83,23,1.782381696102675e-05,3
83,24,1.740157495078165e-05,3
83,25,1.661362148297485e-05,3
83,26,1.6920423149713315e-05,3
83,27,1.7580174244358204e-05,3
83,28,1.754061486280989e-05,3
83,29,1.753065225784667e-05,3
83,30,1.7253205442102626e-05,3
83,31,1.7424323232262395e-05,3
83,32,1.736221747705713e-05,3
83,33,1.7078111341106705e-05,3
83,34,1.6992789824143983e-05,3
83,35,1.7217897038790397e-05,3
83,36,1.717371014819946e-05,3
83,37,1.692769546934869e-05,3
83,38,1.6910813428694382e-05,3
83,39,1.716247970762197e-05,3
83,40,1.739747494866606e-05,3
83,41,1.756720303092152e-05,3
83,42,1.7831544028013013e-05,3
83,43,1.7689273590804078e-05,3
83,44,1.7542408386361785e-05,3
83,45,1.731678275973536e-05,3
83,46,1.6727426555007696e-05,3
83,47,1.6380259694415145e-05,3
83,48,1.5769863239256665e-05,3
83,49,1.5482230082852766e-05,3
83,50,1.5362635167548433e-05,3
83,51,1.5345804058597423e-05,3
83,52,1.574600719322916e-05,3
83,53,1.6073574442998506e-05,3
83,54,1.6410596799687482e-05,3
83,55,1.6507166947121732e-05,3
83,56,1.681435423961375e-05,3
83,57,1.7606440451345406e-05,3
83,58,1.8178314348915592e-05,3
83,59,1.865723606897518e-05,3
83,60,1.910968785523437e-05,3
83,61,2.005685200856533e-05,3
83,62,2.1204414224484935e-05,3
83,63,2.201757342845667e-05,3
83,64,2.253020284115337e-05,3
83,65,2.3302503905142657e-05,3
83,66,2.404213410045486e-05,3
83,67,2.4741557353991084e-05,3
83,68,2.4957338609965518e-05,3
83,69,2.5493693101452664e-05,3
83,70,2.5618815925554372e-05,3
83,71,2.5820423616096377e-05,3
83,72,2.6041967430501245e-05,3
83,73,2.650384521984961e-05,3
83,74,2.6946829166263342e-05,3
83,75,2.763186967058573e-05,3
83,76,2.7521333322511055e-05,3
83,77,2.743665208981838e-05,3
83,78,2.7172009140485898e-05,3
83,79,2.7209198378841393e-05,3
83,80,2.7083855457021855e-05,3
83,81,2.633641088323202e-05,3
83,82,2.5689456379041076e-05,3
83,83,2.5042549168574624e-05,3
83,84,2.4032820874708705e-05,3
83,85,2.342271363886539e-05,3
83,86,2.3857528503867798e-05,3
83,87,2.4130134988809004e-05,3
83,88,2.3782800781191327e-05,3
83,89,2.3056303689372726e-05,3
83,90,2.3124313884181902e-05,3
83,91,2.3167787730926648e-05,3
83,92,2.358444544370286e-05,3
83,93,2.3630276700714603e-05,3
83,94,2.323754051758442e-05,3
83,95,2.3410697394865565e-05,3
83,96,2.41040215769317e-05,3
83,97,2.471041625540238e-05,3
83,98,2.5459883545408957e-05,3
83,99,2.6075091227539815e-05,3
84,0,2.2396869098884054e-05,3
84,1,2.254384889965877e-05,3
84,2,2.296360798936803e-05,3
84,3,2.3083424821379595e-05,3
84,4,2.3161994249676354e-05,3
84,5,2.3695052732364275e-05,3
84,6,2.4096420020214282e-05,3
84,7,2.4347069484065287e-05,3
84,8,2.4358887458220124e-05,3
84,9,2.4550627131247893e-05,3
84,10,2.3626866095582955e-05,3
84,11,2.3366241293842904e-05,3
84,12,2.3019074433250353e-05,3
84,13,2.2962081857258454e-05,3
84,14,2.2988528144196607e-05,3
84,15,2.2648700905847363e-05,3
84,16,2.2419189917854965e-05,3
84,17,2.1099835066706873e-05,3
84,18,2.001709617616143e-05,3
84,19,1.9340388462296687e-05,3
84,20,1.9053497453569435e-05,3
84,21,1.867179889813997e-05,3
84,22,1.7954364011529833e-05,3
84,23,1.782381696102675e-05,3
84,24,1.740157495078165e-05,3
84,25,1.661362148297485e-05,3
84,26,1.6920423149713315e-05,3
84,27,1.7580174244358204e-05,3
84,28,1.754061486280989e-05,3
84,29,1.753065225784667e-05,3
84,30,1.7253205442102626e-05,3
84,31,1.7424323232262395e-05,3
84,32,1.736221747705713e-05,3
84,33,1.7078111341106705e-05,3
84,34,1.6992789824143983e-05,3
84,35,1.7217897038790397e-05,3
84,36,1.717371014819946e-05,3
84,37,1.692769546934869e-05,3
84,38,1.6910813428694382e-05,3
84,39,1.716247970762197e-05,3
84,40,1.739747494866606e-05,3
84,41,1.756720303092152e-05,3
84,42,1.7831544028013013e-05,3
84,43,1.7689273590804078e-05,3
84,44,1.7542408386361785e-05,3
84,45,1.731678275973536e-05,3
84,46,1.6727426555007696e-05,3
84,47,1.6380259694415145e-05,3
84,48,1.5769863239256665e-05,3
84,49,1.5482230082852766e-05,3
84,50,1.5362635167548433e-05,3
84,51,1.5345804058597423e-05,3
84,52,1.574600719322916e-05,3
84,53,1.6073574442998506e-05,3
84,54,1.6410596799687482e-05,3
84,55,1.6507166947121732e-05,3
84,56,1.681435423961375e-05,3
84,57,1.7606440451345406e-05,3
84,58,1.8178314348915592e-05,3
84,59,1.8657234249985777e-05,3
84,60,1.910968785523437e-05,3
84,61,2.005685200856533e-05,3
84,62,2.1204414224484935e-05,3
84,63,2.201757342845667e-05,3
84,64,2.253020284115337e-05,3
84,65,2.3302503905142657e-05,3
84,66,2.404213410045486e-05,3
84,67,2.4741557353991084e-05,3
84,68,2.4957338609965518e-05,3
84,69,2.5493693101452664e-05,3
84,70,2.5618815925554372e-05,3
84,71,2.5820423616096377e-05,3
84,72,2.6041967430501245e-05,3
84,73,2.650384521984961e-05,3
84,74,2.6946829166263342e-05,3
84,75,2.763186967058573e-05,3
84,76,2.7521333322511055e-05,3
84,77,2.743665208981838e-05,3
84,78,2.7172009140485898e-05,3
84,79,2.7209198378841393e-05,3
84,80,2.7083855457021855e-05,3
84,81,2.633641088323202e-05,3
84,82,2.5689456379041076e-05,3
84,83,2.5042549168574624e-05,3
84,84,2.4032820874708705e-05,3
84,85,2.342271363886539e-05,3
84,86,2.3857528503867798e-05,3
84,87,2.4130134988809004e-05,3
84,88,2.3782800781191327e-05,3
84,89,2.3056303689372726e-05,3
84,90,2.3124313884181902e-05,3
84,91,2.3167787730926648e-05,3
84,92,2.358444544370286e-05,3
84,93,2.3630276700714603e-05,3
84,94,2.323754051758442e-05,3
84,95,2.3410697394865565e-05,3
84,96,2.41040215769317e-05,3
84,97,2.471041625540238e-05,3
84,98,2.5459883545408957e-05,3
84,99,2.6075091227539815e-05,3
85,0,2.53740818152437e-05,3
85,1,2.513964136596769e-05,3
85,2,2.5556752007105388e-05,3
85,3,2.5237748559447937e-05,3
85,4,2.4946615667431615e-05,3
85,5,2.3879074433352798e-05,3
85,6,2.3341106498264708e-05,3
85,7,2.277585917909164e-05,3
85,8,2.209983540524263e-05,3
85,9,2.155751280952245e-05,3
85,10,2.1122303223819472e-05,3
85,11,2.1049685528851114e-05,3
85,12,2.118718475685455e-05,3
85,13,2.1582329281955026e-05,3
85,14,2.164730176446028e-05,3
85,15,2.1559009837801568e-05,3
85,16,2.2011865439708345e-05,3
85,17,2.2048980099498294e-05,3
85,18,2.252696140203625e-05,3
85,19,2.2546264517586678e-05,3
85,20,2.26795509661315e-05,3
85,21,2.2734884623787366e-05,3
85,22,2.244344614155125e-05,3
85,23,2.2581152734346688e-05,3
85,24,2.3884796974016353e-05,3
85,25,2.398969627392944e-05,3
85,26,2.5004055714816786e-05,3
85,27,2.614809272927232e-05,3
85,28,2.6931649699690752e-05,3
85,29,2.7964977562078275e-05,3
85,30,2.8684637072728947e-05,3
85,31,2.9993145290063694e-05,3
85,32,3.113214552286081e-05,3
85,33,3.214913886040449e-05,3
85,34,3.3073363738367334e-05,3
85,35,3.3714622986735776e-05,3
85,36,3.374208608875051e-05,3
85,37,3.390643541933969e-05,3
85,38,3.4130112908314914e-05,3
85,39,3.424907481530681e-05,3
85,40,3.434350583120249e-05,3
85,41,3.435289181652479e-05,3
85,42,3.412180740269832e-05,3
85,43,3.409470082260668e-05,3
85,44,3.374585139681585e-05,3
85,45,3.329754326841794e-05,3
85,46,3.296645809314214e-05,3
85,47,3.269393346272409e-05,3
85,48,3.232847302570008e-05,3
85,49,3.1532363209407777e-05,3
85,50,3.075236236327328e-05,3
85,51,2.966523425129708e-05,3
85,52,2.913377647928428e-05,3
85,53,2.8636557544814423e-05,3
85,54,2.7527203201316297e-05,3
85,55,2.645260792633053e-05,3
85,56,2.550440331106074e-05,3
85,57,2.5356448531965725e-05,3
85,58,2.510827653168235e-05,3
85,59,2.450412830512505e-05,3
85,60,2.4306851628352888e-05,3
85,61,2.4709810531930998e-05,3
85,62,2.4776452846708708e-05,3
85,63,2.4825289074215107e-05,3
85,64,2.4429084078292362e-05,3
85,65,2.4002940335776657e-05,3
85,66,2.4147275325958617e-05,3
85,67,2.4142374968505464e-05,3
85,68,2.41325433307793e-05,3
85,69,2.457124719512649e-05,3
85,70,2.4787281290628016e-05,3
85,71,2.5797640773816966e-05,3
85,72,2.6240493752993643e-05,3
85,73,2.6172672733082436e-05,3
85,74,2.6210762371192686e-05,3
85,75,2.6581756173982285e-05,3
85,76,2.7000729460269213e-05,3
85,77,2.77928829746088e-05,3
85,78,2.8279522666707635e-05,3
85,79,2.8635671696974896e-05,3
85,80,2.8623349862755276e-05,3
85,81,2.8211763492436148e-05,3
85,82,2.7637070161290467e-05,3
85,83,2.7598662200034596e-05,3
85,84,2.7791966203949414e-05,3
85,85,2.7980382583336905e-05,3
85,86,2.770400715235155e-05,3
85,87,2.719648546190001e-05,3
85,88,2.6697307475842535e-05,3
85,89,2.565913564467337e-05,3
85,90,2.4522105377400294e-05,3
85,91,2.404009865131229e-05,3
85,92,2.3643773602088913e-05,3
85,93,2.3853901438997127e-05,3
85,94,2.391651287325658e-05,3
85,95,2.351081457163673e-05,3
85,96,2.3006772607914172e-05,3
85,97,2.205000419053249e-05,3
85,98,2.1536156054935418e-05,3
85,99,2.1229710910120048e-05,3
86,0,2.53740818152437e-05,3
86,1,2.513964136596769e-05,3
86,2,2.5556752007105388e-05,3
86,3,2.5237748559447937e-05,3
86,4,2.4946619305410422e-05,3
86,5,2.3879074433352798e-05,3
86,6,2.3341106498264708e-05,3
86,7,2.277585917909164e-05,3
86,8,2.209983540524263e-05,3
86,9,2.155751280952245e-05,3
86,10,2.1122303223819472e-05,3
86,11,2.1049685528851114e-05,3
86,12,2.118718475685455e-05,3
86,13,2.1582329281955026e-05,3
86,14,2.164730176446028e-05,3
86,15,2.1559009837801568e-05,3
86,16,2.2011865439708345e-05,3
86,17,2.2048980099498294e-05,3
86,18,2.252696140203625e-05,3
86,19,2.2546264517586678e-05,3
86,20,2.26795509661315e-05,3
86,21,2.2734884623787366e-05,3
86,22,2.244344614155125e-05,3
86,23,2.2581152734346688e-05,3
86,24,2.388479515502695e-05,3
86,25,2.398969627392944e-05,3
86,26,2.5004055714816786e-05,3
86,27,2.614809272927232e-05,3
86,28,2.6931649699690752e-05,3
86,29,2.7964977562078275e-05,3
86,30,2.8684637072728947e-05,3
86,31,2.9993145290063694e-05,3
86,32,3.113214552286081e-05,3
86,33,3.214913886040449e-05,3
86,34,3.3073363738367334e-05,3
86,35,3.3714622986735776e-05,3
86,36,3.374208608875051e-05,3
86,37,3.390643541933969e-05,3
86,38,3.4130112908314914e-05,3
86,39,3.424907481530681e-05,3
86,40,3.434350583120249e-05,3
86,41,3.435289181652479e-05,3
86,42,3.412180740269832e-05,3
86,43,3.409470082260668e-05,3
86,44,3.374585139681585e-05,3
86,45,3.329754326841794e-05,3
86,46,3.296645809314214e-05,3
86,47,3.269393346272409e-05,3
86,48,3.232847302570008e-05,3
86,49,3.1532363209407777e-05,3
86,50,3.075236236327328e-05,3
86,51,2.966523425129708e-05,3
86,52,2.913377647928428e-05,3
86,53,2.8636557544814423e-05,3
86,54,2.7527203201316297e-05,3
86,55,2.645260792633053e-05,3
86,56,2.550440331106074e-05,3
86,57,2.5356444893986918e-05,3
86,58,2.510827653168235e-05,3
86,59,2.450412830512505e-05,3
86,60,2.4306851628352888e-05,3
86,61,2.4709810531930998e-05,3
86,62,2.47764492087299e-05,3
86,63,2.4825289074215107e-05,3
86,64,2.4429084078292362e-05,3
86,65,2.4002940335776657e-05,3
86,66,2.4147275325958617e-05,3
86,67,2.4142374968505464e-05,3
86,68,2.4132545149768703e-05,3
86,69,2.457124719512649e-05,3
86,70,2.4787281290628016e-05,3
86,71,2.5797640773816966e-05,3
86,72,2.6240493752993643e-05,3
86,73,2.6172672733082436e-05,3
86,74,2.6210762371192686e-05,3
86,75,2.6581756173982285e-05,3
86,76,2.7000729460269213e-05,3
86,77,2.77928829746088e-05,3
86,78,2.8279522666707635e-05,3
86,79,2.8635671696974896e-05,3
86,80,2.8623349862755276e-05,3
86,81,2.8211763492436148e-05,3
86,82,2.7637070161290467e-05,3
86,83,2.7598662200034596e-05,3
86,84,2.7791966203949414e-05,3
86,85,2.7980382583336905e-05,3
86,86,2.770400715235155e-05,3
86,87,2.719648546190001e-05,3
86,88,2.6697307475842535e-05,3
86,89,2.565913564467337e-05,3
86,90,2.4522105377400294e-05,3
86,91,2.404009865131229e-05,3
86,92,2.364377178309951e-05,3
86,93,2.3853901438997127e-05,3
86,94,2.391651287325658e-05,3
86,95,2.351081457163673e-05,3
86,96,2.3006772607914172e-05,3
86,97,2.205000419053249e-05,3
86,98,2.1536156054935418e-05,3
86,99,2.1229710910120048e-05,3
87,0,2.2396869098884054e-05,3
87,1,2.254384889965877e-05,3
87,2,2.2963606170378625e-05,3
87,3,2.3083424821379595e-05,3
87,4,2.3161994249676354e-05,3
87,5,2.3695052732364275e-05,3
87,6,2.4096420020214282e-05,3
87,7,2.4347069484065287e-05,3
87,8,2.4358887458220124e-05,3
87,9,2.4550627131247893e-05,3
87,10,2.3626866095582955e-05,3
87,11,2.3366241293842904e-05,3
87,12,2.3019074433250353e-05,3
87,13,2.2962081857258454e-05,3
87,14,2.2988528144196607e-05,3
87,15,2.2648700905847363e-05,3
87,16,2.2419189917854965e-05,3
87,17,2.1099835066706873e-05,3
87,18,2.001709617616143e-05,3
87,19,1.9340388462296687e-05,3
87,20,1.9053497453569435e-05,3
87,21,1.867179889813997e-05,3
87,22,1.7954364011529833e-05,3
87,23,1.782381696102675e-05,3
87,24,1.740157495078165e-05,3
87,25,1.661362148297485e-05,3
87,26,1.6920423149713315e-05,3
87,27,1.7580174244358204e-05,3
87,28,1.754061486280989e-05,3
87,29,1.753065225784667e-05,3
87,30,1.7253205442102626e-05,3
87,31,1.7424323232262395e-05,3
87,32,1.736221747705713e-05,3
87,33,1.7078111341106705e-05,3
87,34,1.6992789824143983e-05,3
87,35,1.7217897038790397e-05,3
87,36,1.717371014819946e-05,3
87,37,1.692769546934869e-05,3
87,38,1.6910813428694382e-05,3
87,39,1.716247970762197e-05,3
87,40,1.739747494866606e-05,3
87,41,1.756720303092152e-05,3
87,42,1.7831544028013013e-05,3
87,43,1.768927540979348e-05,3
87,44,1.754240656737238e-05,3
87,45,1.731678275973536e-05,3
87,46,1.6727426555007696e-05,3
87,47,1.6380259694415145e-05,3
87,48,1.5769863239256665e-05,3
87,49,1.5482230082852766e-05,3
87,50,1.5362635167548433e-05,3
87,51,1.534580223960802e-05,3
87,52,1.574600719322916e-05,3
87,53,1.6073574442998506e-05,3
87,54,1.6410596799687482e-05,3
87,55,1.6507166947121732e-05,3
87,56,1.681435423961375e-05,3
87,57,1.7606440451345406e-05,3
87,58,1.8178314348915592e-05,3
87,59,1.865723606897518e-05,3
87,60,1.910968785523437e-05,3
87,61,2.005685200856533e-05,3
87,62,2.1204414224484935e-05,3
87,63,2.201757342845667e-05,3
87,64,2.253020284115337e-05,3
87,65,2.3302503905142657e-05,3
87,66,2.404213410045486e-05,3
87,67,2.4741557353991084e-05,3
87,68,2.4957338609965518e-05,3
87,69,2.5493693101452664e-05,3
87,70,2.5618815925554372e-05,3
87,71,2.5820423616096377e-05,3
87,72,2.6041967430501245e-05,3
87,73,2.650384521984961e-05,3
87,74,2.6946829166263342e-05,3
87,75,2.7631873308564536e-05,3
87,76,2.7521333322511055e-05,3
87,77,2.743665208981838e-05,3
87,78,2.7172009140485898e-05,3
87,79,2.7209198378841393e-05,3
87,80,2.7083855457021855e-05,3
87,81,2.633641088323202e-05,3
87,82,2.5689456379041076e-05,3
87,83,2.5042549168574624e-05,3
87,84,2.4032820874708705e-05,3
87,85,2.342271363886539e-05,3
87,86,2.3857528503867798e-05,3
87,87,2.4130134988809004e-05,3
87,88,2.3782800781191327e-05,3
87,89,2.3056303689372726e-05,3
87,90,2.3124313884181902e-05,3
87,91,2.3167787730926648e-05,3
87,92,2.358444544370286e-05,3
87,93,2.3630276700714603e-05,3
87,94,2.323754051758442e-05,3
87,95,2.3410697394865565e-05,3
87,96,2.41040215769317e-05,3
87,97,2.471041625540238e-05,3
87,98,2.5459883545408957e-05,3
87,99,2.6075091227539815e-05,3
88,0,2.2396869098884054e-05,3
88,1,2.254384889965877e-05,3
88,2,2.296360798936803e-05,3
88,3,2.3083424821379595e-05,3
88,4,2.3161994249676354e-05,3
88,5,2.3695052732364275e-05,3
88,6,2.4096420020214282e-05,3
88,7,2.4347069484065287e-05,3
88,8,2.4358887458220124e-05,3
88,9,2.4550627131247893e-05,3
88,10,2.3626866095582955e-05,3
88,11,2.3366241293842904e-05,3
88,12,2.3019074433250353e-05,3
88,13,2.2962081857258454e-05,3
88,14,2.2988528144196607e-05,3
88,15,2.2648700905847363e-05,3
88,16,2.2419189917854965e-05,3
88,17,2.1099835066706873e-05,3
88,18,2.001709617616143e-05,3
88,19,1.9340388462296687e-05,3
88,20,1.9053497453569435e-05,3
88,21,1.867179889813997e-05,3
88,22,1.7954364011529833e-05,3
88,23,1.782381696102675e-05,3
88,24,1.740157495078165e-05,3
88,25,1.661362148297485e-05,3
88,26,1.6920423149713315e-05,3
88,27,1.7580174244358204e-05,3
88,28,1.754061486280989e-05,3
88,29,1.753065225784667e-05,3
88,30,1.7253205442102626e-05,3
88,31,1.7424323232262395e-05,3
88,32,1.736221747705713e-05,3
88,33,1.7078111341106705e-05,3
88,34,1.6992789824143983e-05,3
88,35,1.7217897038790397e-05,3
88,36,1.717371014819946e-05,3
88,37,1.692769546934869e-05,3
88,38,1.6910813428694382e-05,3
88,39,1.716247970762197e-05,3
88,40,1.739747494866606e-05,3
88,41,1.756720303092152e-05,3
88,42,1.7831544028013013e-05,3
88,43,1.768927540979348e-05,3
88,44,1.7542408386361785e-05,3
88,45,1.731678275973536e-05,3
88,46,1.6727426555007696e-05,3
88,47,1.6380259694415145e-05,3
88,48,1.5769863239256665e-05,3
88,49,1.5482230082852766e-05,3
88,50,1.5362635167548433e-05,3
88,51,1.534580223960802e-05,3
88,52,1.574600719322916e-05,3
88,53,1.6073574442998506e-05,3
88,54,1.6410596799687482e-05,3
88,55,1.6507166947121732e-05,3
88,56,1.681435423961375e-05,3
88,57,1.7606440451345406e-05,3
88,58,1.8178314348915592e-05,3
88,59,1.8657234249985777e-05,3
88,60,1.910968785523437e-05,3
88,61,2.005685200856533e-05,3
88,62,2.1204414224484935e-05,3
88,63,2.201757342845667e-05,3
88,64,2.253020284115337e-05,3
88,65,2.3302503905142657e-05,3
88,66,2.404213410045486e-05,3
88,67,2.4741557353991084e-05,3
88,68,2.4957338609965518e-05,3
88,69,2.5493693101452664e-05,3
88,70,2.5618815925554372e-05,3
88,71,2.5820423616096377e-05,3
88,72,2.6041967430501245e-05,3
88,73,2.650384521984961e-05,3
88,74,2.6946829166263342e-05,3
88,75,2.763186967058573e-05,3
88,76,2.7521333322511055e-05,3
88,77,2.743665208981838e-05,3
88,78,2.7172009140485898e-05,3
88,79,2.7209198378841393e-05,3
88,80,2.7083855457021855e-05,3
88,81,2.633641088323202e-05,3
88,82,2.5689456379041076e-05,3
88,83,2.5042549168574624e-05,3
88,84,2.4032820874708705e-05,3
88,85,2.342271363886539e-05,3
88,86,2.3857528503867798e-05,3
88,87,2.4130134988809004e-05,3
88,88,2.3782800781191327e-05,3
88,89,2.3056303689372726e-05,3
88,90,2.3124313884181902e-05,3
88,91,2.3167787730926648e-05,3
88,92,2.358444544370286e-05,3
88,93,2.3630276700714603e-05,3
88,94,2.323754051758442e-05,3
88,95,2.3410697394865565e-05,3
88,96,2.41040215769317e-05,3
88,97,2.471041625540238e-05,3
88,98,2.5459883545408957e-05,3
88,99,2.6075091227539815e-05,3
89,0,2.2396869098884054e-05,3
89,1,2.254384889965877e-05,3
89,2,2.296360798936803e-05,3
89,3,2.3083424821379595e-05,3
89,4,2.3161994249676354e-05,3
89,5,2.3695052732364275e-05,3
89,6,2.4096420020214282e-05,3
89,7,2.434707130305469e-05,3
89,8,2.4358887458220124e-05,3
89,9,2.4550627131247893e-05,3
89,10,2.3626866095582955e-05,3
89,11,2.3366241293842904e-05,3
89,12,2.3019074433250353e-05,3
89,13,2.2962081857258454e-05,3
89,14,2.2988526325207204e-05,3
89,15,2.2648700905847363e-05,3
89,16,2.2419189917854965e-05,3
89,17,2.1099835066706873e-05,3
89,18,2.001709617616143e-05,3
89,19,1.9340388462296687e-05,3
89,20,1.9053497453569435e-05,3
89,21,1.867179889813997e-05,3
89,22,1.7954364011529833e-05,3
89,23,1.782381696102675e-05,3
89,24,1.740157495078165e-05,3
89,25,1.661362148297485e-05,3
89,26,1.6920423149713315e-05,3
89,27,1.7580174244358204e-05,3
89,28,1.754061486280989e-05,3
89,29,1.753065225784667e-05,3
89,30,1.7253205442102626e-05,3
89,31,1.7424323232262395e-05,3
89,32,1.736221747705713e-05,3
89,33,1.7078111341106705e-05,3
89,34,1.6992789824143983e-05,3
89,35,1.7217897038790397e-05,3
89,36,1.717371014819946e-05,3
89,37,1.692769546934869e-05,3
89,38,1.6910813428694382e-05,3
89,39,1.716247970762197e-05,3
89,40,1.739747494866606e-05,3
89,41,1.756720303092152e-05,3
89,42,1.7831544028013013e-05,3
89,43,1.768927540979348e-05,3
89,44,1.7542408386361785e-05,3
89,45,1.7316784578724764e-05,3
89,46,1.6727426555007696e-05,3
89,47,1.6380259694415145e-05,3
89,48,1.5769863239256665e-05,3
89,49,1.5482230082852766e-05,3
89,50,1.5362635167548433e-05,3
89,51,1.5345804058597423e-05,3
89,52,1.574600719322916e-05,3
89,53,1.6073574442998506e-05,3
89,54,1.6410596799687482e-05,3
89,55,1.6507166947121732e-05,3
89,56,1.681435423961375e-05,3
89,57,1.7606440451345406e-05,3
89,58,1.8178314348915592e-05,3
89,59,1.8657234249985777e-05,3
89,60,1.910968785523437e-05,3
89,61,2.005685200856533e-05,3
89,62,2.1204414224484935e-05,3
89,63,2.201757342845667e-05,3
89,64,2.253020284115337e-05,3
