simulation_idx,step_idx,mse,cardinality_target,cardinality_output,cardinality_truth,scale
43,92,1.940286165336147e-05,10.72946548461914,5.218847274780273,11,1
43,93,2.141733239113819e-05,11.666997909545898,7.251000881195068,12,1
43,94,2.4473849407513626e-05,10.568686485290527,6.522099018096924,11,1
43,95,2.0648487407015637e-05,9.815919876098633,6.972719192504883,10,1
43,96,1.569486630614847e-05,9.81950569152832,7.055804252624512,10,1
43,97,1.9751169020310044e-05,8.804953575134277,4.951977729797363,9,1
43,98,1.8656161046237685e-05,9.747712135314941,4.433015823364258,10,1
43,99,2.2496327801491134e-05,9.57583236694336,5.116167068481445,10,1
44,0,3.2333642593584955e-05,12.920562744140625,7.416318416595459,13,1
44,1,3.144667425658554e-05,13.877046585083008,4.285402297973633,14,1
44,2,3.841675061266869e-05,13.806867599487305,5.05667781829834,14,1
44,3,4.233617801219225e-05,12.676568984985352,7.691030502319336,13,1
44,4,3.683712930069305e-05,10.761165618896484,7.10061502456665,11,1
44,5,3.544271021382883e-05,10.801431655883789,6.100089073181152,11,1
44,6,2.7981692255707458e-05,10.854433059692383,6.946829795837402,11,1
44,7,2.78248935501324e-05,9.901437759399414,4.562654972076416,10,1
44,8,3.0350311135407537e-05,10.657986640930176,5.241675853729248,11,1
44,9,3.1685813155490905e-05,10.928559303283691,6.75483512878418,11,1
44,10,2.9426286346279085e-05,11.923578262329102,7.036162853240967,12,1
44,11,3.3184969652211294e-05,11.971139907836914,8.077360153198242,12,1
44,12,3.0335464543895796e-05,11.971909523010254,6.3953375816345215,12,1
44,13,3.1466704967897385e-05,12.972562789916992,6.743686676025391,13,1
44,14,3.357459354447201e-05,12.975586891174316,7.500567436218262,13,1
44,15,3.435091639403254e-05,11.979065895080566,9.315620422363281,12,1
44,16,3.071696119150147e-05,12.983168601989746,7.095695495605469,13,1
44,17,2.5007075237226672e-05,12.983976364135742,5.829302787780762,13,1
44,18,2.808881617966108e-05,11.98167896270752,4.6726531982421875,12,1
44,19,2.7580219466472045e-05,10.979326248168945,5.236284255981445,11,1
44,20,2.7682423024089076e-05,11.738824844360352,4.127769947052002,12,1
44,21,3.225947148166597e-05,12.623956680297852,4.389950752258301,13,1
44,22,2.666098953341134e-05,12.751479148864746,6.832834243774414,13,1
44,23,2.732037683017552e-05,12.813477516174316,5.748784065246582,13,1
44,24,2.7530481020221487e-05,10.849245071411133,3.520864248275757,11,1
44,25,3.10946415993385e-05,10.849971771240234,4.147116184234619,11,1
44,26,2.6577827156870626e-05,8.850518226623535,2.991992950439453,9,1
44,27,2.6987705496139824e-05,8.878471374511719,3.1669814586639404,9,1
44,28,2.1697444026358426e-05,9.910030364990234,2.41336989402771,10,1
44,29,2.9721511964453384e-05,8.933099746704102,5.411541938781738,9,1
44,30,3.3201828046003357e-05,11.746964454650879,5.895024299621582,12,1
44,31,3.2610980269964784e-05,12.883764266967773,3.3915271759033203,13,1
44,32,3.3013508073054254e-05,11.88403034210205,7.882001876831055,12,1
44,33,3.8994527130853385e-05,13.535667419433594,5.115400791168213,14,1
44,34,4.146562787354924e-05,13.753070831298828,7.153243064880371,14,1
44,35,4.045401146868244e-05,13.998373031616211,7.238353252410889,14,1
44,36,4.732047818833962e-05,11.998784065246582,9.547343254089355,12,1
44,37,2.626799323479645e-05,10.997350692749023,6.7170867919921875,11,1
44,38,3.186386311426759e-05,11.992354393005371,7.482894420623779,12,1
44,39,3.269164153607562e-05,12.98300552368164,4.348495960235596,13,1
44,40,3.408910924918018e-05,11.70372486114502,4.032395839691162,12,1
44,41,3.080637179664336e-05,11.986339569091797,4.207792282104492,12,1
44,42,4.012759018223733e-05,10.999988555908203,7.649675369262695,11,1
44,43,3.068098521907814e-05,12.999988555908203,6.133294582366943,13,1
44,44,3.843714512186125e-05,12.99998664855957,5.508876800537109,13,1
44,45,3.338624082971364e-05,12.999985694885254,8.083524703979492,13,1
44,46,2.005630813073367e-05,10.999988555908203,5.043895721435547,11,1
44,47,2.1504127289517783e-05,10.99998950958252,6.179991722106934,11,1
44,48,2.333505472051911e-05,10.999988555908203,4.186188697814941,11,1
44,49,3.0523315217578784e-05,8.99998664855957,4.016913890838623,9,1
44,50,2.4859873519744724e-05,8.999982833862305,4.698351860046387,9,1
44,51,3.147577808704227e-05,11.58365249633789,3.5787782669067383,12,1
44,52,3.3541924494784325e-05,11.896135330200195,5.768389701843262,12,1
44,53,3.500453749438748e-05,11.978607177734375,6.140432357788086,12,1
44,54,3.12497177219484e-05,11.99742603302002,4.436253547668457,12,1
44,55,3.6496341635938734e-05,12.99980354309082,7.576748371124268,13,1
44,56,3.618942719185725e-05,12.999970436096191,6.849838733673096,13,1
44,57,2.8235754143679515e-05,11.999982833862305,6.228806972503662,12,1
44,58,3.814043884631246e-05,11.999958038330078,4.689319610595703,12,1
44,59,3.9382794057019055e-05,12.99893856048584,6.675137996673584,13,1
44,60,4.256136162439361e-05,13.701641082763672,9.239555358886719,14,1
44,61,2.8817099519073963e-05,13.888179779052734,5.553251266479492,14,1
44,62,3.586590173654258e-05,13.726119041442871,7.24625825881958,14,1
44,63,2.8981970899621956e-05,11.997369766235352,4.200630187988281,12,1
44,64,3.4621727536432445e-05,10.969915390014648,4.661457538604736,11,1
44,65,2.534393934183754e-05,10.76362419128418,3.8626697063446045,11,1
44,66,2.4526718334527686e-05,10.999992370605469,5.536577224731445,11,1
44,67,2.8579463105415925e-05,11.999991416931152,4.511566162109375,12,1
44,68,2.717741699598264e-05,11.999992370605469,7.993808269500732,12,1
44,69,2.702939309529029e-05,11.999992370605469,7.173531532287598,12,1
44,70,3.0215802325983532e-05,12.999990463256836,6.773120880126953,13,1
44,71,2.906661575252656e-05,13.965473175048828,4.731185436248779,14,1
44,72,3.865177495754324e-05,12.972993850708008,9.689016342163086,13,1
44,73,3.182140790158883e-05,12.978151321411133,5.537730693817139,13,1
44,74,2.988709275086876e-05,13.979623794555664,7.381555557250977,14,1
44,75,4.18772833654657e-05,13.977328300476074,8.818685531616211,14,1
44,76,3.288205698481761e-05,13.969557762145996,9.218477249145508,14,1
44,77,2.8390668376232497e-05,12.966567993164062,9.048038482666016,13,1
44,78,3.526996079017408e-05,13.97169303894043,7.064428329467773,14,1
44,79,3.186233516316861e-05,13.973041534423828,7.325242042541504,14,1
44,80,2.7673038857756183e-05,12.96830940246582,5.220863342285156,13,1
44,81,3.063955591642298e-05,11.955968856811523,5.615368843078613,12,1
44,82,2.3506512661697343e-05,11.928516387939453,4.325977802276611,12,1
44,83,3.014602407347411e-05,12.867653846740723,5.142756462097168,13,1
44,84,3.074348933296278e-05,12.779007911682129,7.639043807983398,13,1
44,85,2.5790564905037172e-05,12.696826934814453,6.300229072570801,13,1
44,86,2.4038643459789455e-05,12.623093605041504,6.629829406738281,13,1
44,87,2.380306614213623e-05,13.213632583618164,5.859890460968018,14,1
44,88,3.316011498100124e-05,14.253090858459473,6.558619976043701,15,1
44,89,3.646655022748746e-05,13.581389427185059,7.4601922035217285,14,1
44,90,2.3068472728482448e-05,11.968009948730469,5.251352787017822,12,1
44,91,2.974874405481387e-05,13.649114608764648,5.702334880828857,14,1
44,92,3.4310491173528135e-05,14.896202087402344,8.071106910705566,15,1
44,93,3.765157453017309e-05,12.975446701049805,5.322333335876465,13,1
44,94,3.2228042982751504e-05,13.911229133605957,5.145164489746094,14,1
44,95,4.3810694478452206e-05,15.984906196594238,8.201639175415039,16,1
44,96,3.497671423247084e-05,15.98672103881836,7.2816009521484375,16,1
44,97,3.2801668567117304e-05,14.980016708374023,8.811746597290039,15,1
44,98,3.257324715377763e-05,12.935235023498535,7.531512260437012,13,1
44,99,2.6574260118650272e-05,11.79018783569336,6.067665100097656,12,1
45,0,1.8215208910987712e-05,7.914947509765625,1.428053855895996,8,1
45,1,2.2030631953384727e-05,7.888919830322266,2.659651279449463,8,1
45,2,2.5281422495027073e-05,8.879260063171387,2.8435332775115967,9,1
45,3,2.687053711269982e-05,9.999994277954102,3.1559934616088867,10,1
45,4,2.034233693848364e-05,8.999994277954102,5.782857418060303,9,1
45,5,2.939847036032006e-05,10.999990463256836,5.275117874145508,11,1
45,6,3.020372059836518e-05,11.999988555908203,5.701656818389893,12,1
45,7,3.704690243466757e-05,13.999982833862305,5.39275598526001,14,1
45,8,3.53913419530727e-05,12.999984741210938,5.517690658569336,13,1
45,9,2.5332097720820457e-05,11.999988555908203,4.920848369598389,12,1
45,10,2.443976336508058e-05,11.999992370605469,3.6281778812408447,12,1
45,11,3.358534740982577e-05,10.566720008850098,3.930187702178955,11,1
45,12,3.1375253456644714e-05,10.712977409362793,5.756521224975586,11,1
45,13,3.471417585387826e-05,11.847549438476562,6.430318832397461,12,1
45,14,2.5998819182859734e-05,10.938733100891113,4.15797758102417,11,1
45,15,1.794291165424511e-05,10.978410720825195,5.128589630126953,11,1
45,16,2.507562930986751e-05,11.993515014648438,5.655450820922852,12,1
45,17,3.0836989026283845e-05,11.998662948608398,4.370207786560059,12,1
45,18,3.9062411815393716e-05,15.825714111328125,5.948740005493164,16,1
45,19,3.94296002923511e-05,14.98953628540039,6.590428829193115,15,1
45,20,3.674152685562149e-05,14.999881744384766,5.3237714767456055,15,1
45,21,3.8286765629891306e-05,15.999988555908203,8.351518630981445,16,1
45,22,3.2453415769850835e-05,13.999990463256836,5.7686638832092285,14,1
45,23,3.8949801819399e-05,13.999988555908203,4.342868804931641,14,1
45,24,3.8520123780472204e-05,13.999988555908203,6.131875514984131,14,1
45,25,3.530753747327253e-05,13.999842643737793,4.6177978515625,14,1
45,26,3.225741966161877e-05,12.968389511108398,2.944356918334961,13,1
45,27,2.2032963897800073e-05,12.758447647094727,4.556253433227539,13,1
45,28,3.2489242585143074e-05,13.584030151367188,2.907210350036621,14,1
45,29,3.260594530729577e-05,13.752671241760254,3.5617992877960205,14,1
45,30,2.827795105986297e-05,12.8582763671875,3.7090933322906494,13,1
45,31,2.8465390641940758e-05,11.912670135498047,5.929332733154297,12,1
45,32,3.6578112485585734e-05,11.928502082824707,5.391129493713379,12,1
45,33,2.720912016229704e-05,10.932069778442383,3.5552659034729004,11,1
45,34,2.989324275404215e-05,10.832608222961426,3.6275734901428223,11,1
45,35,3.8842092180857435e-05,10.934244155883789,3.1518025398254395,11,1
45,36,2.0832649170188233e-05,8.548128128051758,3.194636344909668,9,1
45,37,1.9726485334103927e-05,6.999996185302734,1.9540939331054688,7,1
45,38,1.823973798309453e-05,6.999995231628418,1.5490391254425049,7,1
45,39,1.533400427433662e-05,7.999995231628418,1.6669203042984009,8,1
45,40,1.8546521459938958e-05,7.999996185302734,0.5808470249176025,8,1
45,41,2.453074193908833e-05,8.992565155029297,2.946782350540161,9,1
45,42,2.387428321526386e-05,7.976789951324463,2.9499926567077637,8,1
45,43,3.0185661671566777e-05,7.941335201263428,3.192728042602539,8,1
45,44,2.6535864890320227e-05,7.883382797241211,1.902012825012207,8,1
45,45,2.4458397092530504e-05,8.765913009643555,3.543917179107666,9,1
45,46,2.38375232584076e-05,8.677160263061523,2.5224390029907227,9,1
45,47,2.3965181753737852e-05,8.999993324279785,2.288329601287842,9,1
45,48,2.7943093300564215e-05,9.999992370605469,2.5808589458465576,10,1
45,49,3.4000542655121535e-05,11.999991416931152,1.7208136320114136,12,1
45,50,2.704786129470449e-05,10.999994277954102,1.7187869548797607,11,1
45,51,2.478517490089871e-05,9.999994277954102,4.276517868041992,10,1
45,52,2.378969657002017e-05,8.883118629455566,2.4750592708587646,9,1
45,53,2.5250032194890082e-05,8.679109573364258,2.7990164756774902,9,1
45,54,2.1126135834492743e-05,7.999995231628418,4.317163467407227,8,1
45,55,2.359883364988491e-05,7.999995708465576,3.636610984802246,8,1
45,56,1.9171628082403913e-05,7.999995231628418,3.5300469398498535,8,1
45,57,2.6320156393921934e-05,8.999995231628418,1.173132300376892,9,1
45,58,2.9017423003097065e-05,10.766186714172363,1.868732213973999,11,1
45,59,2.637345460243523e-05,11.876243591308594,2.645829916000366,12,1
45,60,2.940411286544986e-05,11.940101623535156,2.946462869644165,12,1
45,61,3.115213621640578e-05,11.974863052368164,1.8083982467651367,12,1
45,62,2.4386630684603006e-05,11.992120742797852,3.059105634689331,12,1
45,63,3.141958950436674e-05,12.998088836669922,6.910904407501221,13,1
45,64,3.1165123800747097e-05,11.999214172363281,3.5932517051696777,12,1
45,65,3.346168523421511e-05,10.998746871948242,5.550202369689941,11,1
45,66,4.236304448568262e-05,13.997154235839844,4.489099502563477,14,1
45,67,3.5448374546831474e-05,12.993758201599121,5.995391845703125,13,1
45,68,3.954111161874607e-05,11.986284255981445,7.433948516845703,12,1
45,69,2.955599302367773e-05,10.994752883911133,3.0700511932373047,11,1
45,70,3.40496699209325e-05,11.986377716064453,3.8632822036743164,12,1
45,71,3.5050536098424345e-05,12.931941986083984,4.66404914855957,13,1
45,72,3.4261855034856126e-05,11.602747917175293,3.9445619583129883,12,1
45,73,2.455893627484329e-05,9.830375671386719,5.299474239349365,10,1
45,74,2.2995081963017583e-05,9.747335433959961,4.705380439758301,10,1
45,75,2.691779809538275e-05,9.697067260742188,4.352516174316406,10,1
45,76,2.5001265385071747e-05,8.999906539916992,3.884413719177246,9,1
45,77,2.2275557057582773e-05,9.77547550201416,4.468400955200195,10,1
45,78,3.1839161238167435e-05,9.920591354370117,4.561387062072754,10,1
45,79,2.009335730690509e-05,8.886407852172852,5.128669261932373,9,1
45,80,1.8182712665293366e-05,7.987945556640625,3.290226459503174,8,1
45,81,2.4857623429852538e-05,8.60293960571289,4.626626014709473,9,1
45,82,1.7673441107035615e-05,8.825721740722656,5.056585788726807,9,1
45,83,1.4348510376294143e-05,7.904079914093018,3.9532647132873535,8,1
45,84,2.184114055125974e-05,9.886286735534668,3.247356414794922,10,1
45,85,2.4700635549379513e-05,9.826547622680664,4.633167266845703,10,1
45,86,2.7371079340809956e-05,9.750448226928711,5.017509460449219,10,1
45,87,3.0164479539962485e-05,9.99928092956543,5.465720176696777,10,1
45,88,2.4697625121916644e-05,8.999897003173828,3.4715168476104736,9,1
45,89,2.1130239474587142e-05,8.999948501586914,2.0862045288085938,9,1
45,90,1.7256805222132243e-05,7.999767780303955,3.5119805335998535,8,1
45,91,1.767432149790693e-05,6.996560096740723,1.7576193809509277,7,1
45,92,1.8761120372801088e-05,7.733189582824707,1.8574955463409424,8,1
45,93,1.8700888176681474e-05,7.686867713928223,2.4238786697387695,8,1
45,94,2.8273734642425552e-05,9.893851280212402,1.7796369791030884,10,1
45,95,3.0261075153248385e-05,9.917268753051758,4.16066837310791,10,1
45,96,3.1685736757935956e-05,8.929473876953125,4.405093669891357,9,1
45,97,2.3612545192008838e-05,8.938732147216797,3.4862430095672607,9,1
45,98,2.3444494217983447e-05,8.92855167388916,1.1055781841278076,9,1
45,99,2.460779796820134e-05,9.680360794067383,1.4410887956619263,10,1
46,0,2.244214920210652e-05,7.660217761993408,4.669489860534668,8,1
46,1,1.3222747838881332e-05,7.79969596862793,5.338887691497803,8,1
46,2,2.1398607714218087e-05,7.9066996574401855,3.6062510013580322,8,1
46,3,2.1127087165950797e-05,6.967360019683838,1.9171086549758911,7,1
46,4,2.1180723706493154e-05,6.9929351806640625,4.454092979431152,7,1
46,5,2.5149605789920315e-05,8.798212051391602,4.078579425811768,9,1
46,6,1.9941544451285154e-05,8.930617332458496,2.7842671871185303,9,1
46,7,2.7536723791854456e-05,8.85947036743164,3.9513959884643555,9,1
46,8,2.4787645088508725e-05,8.990504264831543,4.41771125793457,9,1
46,9,2.2533937226398848e-05,9.863800048828125,3.9368977546691895,10,1
46,10,2.165238038287498e-05,8.976526260375977,5.669245719909668,9,1
46,11,2.293148463650141e-05,8.899768829345703,4.621103763580322,9,1
46,12,1.9260331100667827e-05,8.675142288208008,4.299742698669434,9,1
46,13,2.340134778933134e-05,6.99999475479126,5.181381702423096,7,1
46,14,1.999411870201584e-05,7.907955169677734,4.8323235511779785,8,1
46,15,2.4257753466372378e-05,8.99930191040039,3.5789880752563477,9,1
46,16,1.7906455468619242e-05,8.999994277954102,4.373790740966797,9,1
46,17,1.5442032236023806e-05,6.999995231628418,3.236616611480713,7,1
46,18,2.6719149900600314e-05,8.999993324279785,2.024799346923828,9,1
46,19,2.9824032026226632e-05,7.999995231628418,5.242918968200684,8,1
46,20,2.4982509785331786e-05,6.999996185302734,4.973812103271484,7,1
46,21,2.6799330953508615e-05,6.996494293212891,3.860297679901123,7,1
46,22,1.2488471838878468e-05,5.996917724609375,2.401111125946045,6,1
46,23,1.0530658983043395e-05,5.997665882110596,2.506319999694824,6,1
46,24,1.00308043329278e-05,5.998681545257568,4.071043014526367,6,1
46,25,1.385051291435957e-05,6.999032020568848,1.0998570919036865,7,1
46,26,1.2929328477184754e-05,5.999995231628418,3.3864989280700684,6,1
46,27,1.6123014574986883e-05,7.992363929748535,0.7745224237442017,8,1
46,28,1.7083732018363662e-05,8.726222038269043,1.72999906539917,9,1
46,29,1.940941729117185e-05,9.795852661132812,2.573328971862793,10,1
46,30,2.9567247111117467e-05,9.805205345153809,5.127715110778809,10,1
46,31,1.618208443687763e-05,10.719496726989746,3.493959903717041,11,1
46,32,2.0980500266887248e-05,8.990535736083984,1.7527551651000977,9,1
46,33,2.6394385713501833e-05,10.477069854736328,3.8896429538726807,11,1
46,34,1.923786294355523e-05,9.949570655822754,2.4949746131896973,10,1
46,35,1.9459253962850198e-05,9.927734375,3.5832581520080566,10,1
46,36,1.9916602468583733e-05,7.999927520751953,4.96865701675415,8,1
46,37,2.4557528377044946e-05,9.8558931350708,3.515350818634033,10,1
46,38,1.9561521185096353e-05,8.993181228637695,3.1803107261657715,9,1
46,39,2.2381153030437417e-05,7.999935150146484,2.706644296646118,8,1
46,40,2.078803299809806e-05,8.999993324279785,3.5696346759796143,9,1
46,41,2.1536317944992334e-05,9.999990463256836,5.291472911834717,10,1
46,42,2.1045900211902335e-05,8.999937057495117,3.348344087600708,9,1
46,43,2.58248983300291e-05,8.99947738647461,4.271448135375977,9,1
46,44,1.5500636436627246e-05,7.996163845062256,4.878345489501953,8,1
46,45,1.5892610463197343e-05,6.97787618637085,1.4743149280548096,7,1
46,46,1.9158260329277255e-05,7.894710540771484,2.2821335792541504,8,1
46,47,1.5127514416235499e-05,7.755071640014648,2.3897335529327393,8,1
46,48,1.2491445886553265e-05,7.807179927825928,1.669663906097412,8,1
46,49,2.1645615561283194e-05,8.786663055419922,3.378145694732666,9,1
46,50,1.7552170902490616e-05,6.999995708465576,2.310753583908081,7,1
46,51,2.7663340006256476e-05,6.999996662139893,2.7209537029266357,7,1
46,52,1.7215690604643896e-05,6.999995231628418,3.3697519302368164,7,1
46,53,2.1442374418256804e-05,6.999995231628418,2.489766836166382,7,1
46,54,2.442667755531147e-05,7.999993801116943,4.430783748626709,8,1
46,55,2.5962797735701315e-05,8.75956916809082,4.245439529418945,9,1
46,56,2.073116775136441e-05,8.874794960021973,4.5016279220581055,9,1
46,57,2.550674616941251e-05,8.952784538269043,5.61909818649292,9,1
46,58,3.409242708585225e-05,11.981350898742676,5.384413719177246,12,1
46,59,2.3438953576260246e-05,9.991144180297852,4.05328893661499,10,1
46,60,2.1454867237480357e-05,9.995320320129395,4.348370552062988,10,1
46,61,3.224943793611601e-05,9.9979248046875,3.951505661010742,10,1
46,62,2.796398075588513e-05,9.999242782592773,4.353276252746582,10,1
46,63,2.7159187084180303e-05,7.999754428863525,2.9734818935394287,8,1
46,64,2.723443139984738e-05,7.999934673309326,4.939826965332031,8,1
46,65,2.431177745165769e-05,8.999984741210938,4.138978958129883,9,1
46,66,2.324848173884675e-05,8.999994277954102,2.7067856788635254,9,1
46,67,2.5751236535143107e-05,9.999994277954102,4.830198764801025,10,1
46,68,3.138268948532641e-05,9.999345779418945,6.121227741241455,10,1
46,69,2.4747387215029448e-05,7.999996185302734,3.643684148788452,8,1
46,70,1.694103229965549e-05,7.999995708465576,3.712575674057007,8,1
46,71,1.8970466044265777e-05,9.999994277954102,3.7600865364074707,10,1
46,72,3.0153494662954472e-05,9.999993324279785,6.366208076477051,10,1
46,73,4.0576491301180795e-05,9.999994277954102,7.913327217102051,10,1
46,74,3.064764678128995e-05,8.999983787536621,4.207648754119873,9,1
46,75,2.1546477000811137e-05,8.995314598083496,4.9002485275268555,9,1
46,76,2.8329719498287886e-05,8.83272933959961,5.719870567321777,9,1
46,77,2.870581556635443e-05,9.999994277954102,3.497699022293091,10,1
46,78,2.8827533242292702e-05,9.999994277954102,2.136331558227539,10,1
46,79,3.408027259865776e-05,11.598199844360352,3.865830183029175,12,1
46,80,4.136001007282175e-05,11.791244506835938,3.3774828910827637,12,1
46,81,2.9892928068875335e-05,10.986316680908203,5.098321914672852,11,1
46,82,3.8078906072769314e-05,8.999992370605469,5.238720893859863,9,1
46,83,2.769060665741563e-05,9.999813079833984,4.650363922119141,10,1
46,84,2.9264723707456142e-05,10.999387741088867,4.863058090209961,11,1
46,85,2.681220939848572e-05,10.846572875976562,5.78160285949707,11,1
46,86,3.10623217956163e-05,10.972217559814453,5.654979228973389,11,1
46,87,1.7187085177283734e-05,10.989995956420898,3.54362416267395,11,1
46,88,2.3197546397568658e-05,10.963327407836914,4.59398889541626,11,1
46,89,2.4069771825452335e-05,10.93056869506836,4.953832626342773,11,1
46,90,2.444784877297934e-05,9.947888374328613,3.8302645683288574,10,1
46,91,1.9721725038834848e-05,8.925146102905273,2.8915934562683105,9,1
46,92,2.3188091290649027e-05,9.876731872558594,3.4214935302734375,10,1
46,93,2.8006241336697713e-05,11.533292770385742,5.036924362182617,12,1
46,94,3.051426938327495e-05,11.545985221862793,5.3323283195495605,12,1
46,95,3.8018086343072355e-05,11.728499412536621,5.731910705566406,12,1
46,96,3.324028511997312e-05,12.668923377990723,6.495436668395996,13,1
46,97,3.634702443378046e-05,11.934793472290039,7.3001389503479,12,1
46,98,2.1263906091917306e-05,10.949224472045898,3.874755382537842,11,1
46,99,2.8840149752795696e-05,10.964523315429688,6.639016151428223,11,1
47,0,5.377898196456954e-05,17.999740600585938,1.9918341636657715,18,1
47,1,6.515182758448645e-05,19.955135345458984,5.646309852600098,20,1
47,2,5.406058699009009e-05,17.98154067993164,3.7309958934783936,18,1
47,3,5.799507925985381e-05,17.991857528686523,6.517871379852295,18,1
47,4,4.792583058588207e-05,17.98164176940918,3.0216894149780273,18,1
47,5,5.2481627790257335e-05,16.894105911254883,5.710978031158447,17,1
47,6,5.4693497077096254e-05,16.680999755859375,3.685854911804199,17,1
47,7,4.099686339031905e-05,13.999964714050293,3.5690560340881348,14,1
47,8,3.522255065036006e-05,12.999987602233887,2.3135361671447754,13,1
47,9,3.8196463719941676e-05,14.660787582397461,3.4239261150360107,15,1
47,10,4.099917714484036e-05,14.809948921203613,2.5839216709136963,15,1
47,11,3.962497430620715e-05,13.903070449829102,3.738708972930908,14,1
47,12,4.532390448730439e-05,14.94935417175293,3.773801803588867,15,1
47,13,5.112229337100871e-05,16.949338912963867,3.431816577911377,17,1
47,14,4.9531365220900625e-05,16.75795555114746,3.827153205871582,17,1
47,15,5.1124850870110095e-05,14.956071853637695,3.5655651092529297,15,1
47,16,4.482491931412369e-05,14.947107315063477,2.725266933441162,15,1
47,17,4.8724534281063825e-05,14.94461441040039,1.304383397102356,15,1
47,18,5.779729690402746e-05,16.93800163269043,1.9262834787368774,17,1
47,19,6.651061994489282e-05,16.663654327392578,2.6439881324768066,17,1
47,20,4.355188139015809e-05,13.78622055053711,3.33317494392395,14,1
47,21,4.1933104512281716e-05,12.936193466186523,2.4543251991271973,13,1
47,22,3.6736499168910086e-05,11.984098434448242,2.4146158695220947,12,1
47,23,4.179025563644245e-05,11.908393859863281,5.00730037689209,12,1
47,24,4.3200780055485666e-05,12.722795486450195,3.091045618057251,13,1
47,25,3.47802197211422e-05,11.999990463256836,2.1304311752319336,12,1
47,26,3.0043060178286396e-05,10.999992370605469,0.3680945038795471,11,1
47,27,3.94091330235824e-05,11.999990463256836,1.7568320035934448,12,1
47,28,3.8297363062156364e-05,9.999992370605469,3.961566209793091,10,1
47,29,2.8980524803046137e-05,8.999994277954102,2.9763023853302,9,1
47,30,2.470067556714639e-05,7.999995231628418,1.3907461166381836,8,1
47,31,2.587675044196658e-05,7.999995231628418,3.585315704345703,8,1
47,32,2.7761501769418828e-05,8.999994277954102,3.0485472679138184,9,1
47,33,2.840206798282452e-05,9.999990463256836,1.7083044052124023,10,1
47,34,2.8178335924167186e-05,9.999835968017578,0.2867629826068878,10,1
47,35,3.77554060833063e-05,11.60702133178711,0.9845859408378601,12,1
47,36,3.2238436688203365e-05,10.7984619140625,2.6530580520629883,11,1
47,37,3.500421007629484e-05,11.854965209960938,1.9684133529663086,12,1
47,38,3.877817653119564e-05,12.647515296936035,2.4020543098449707,13,1
47,39,3.843764716293663e-05,11.78869915008545,4.515142917633057,12,1
47,40,3.822700455202721e-05,9.679750442504883,3.9737510681152344,10,1
47,41,2.719238182180561e-05,7.985783576965332,2.5075645446777344,8,1
47,42,2.864567250071559e-05,8.997340202331543,1.75905179977417,9,1
47,43,3.2596017263131216e-05,9.787725448608398,2.884366035461426,10,1
47,44,2.982525256811641e-05,8.869019508361816,0.9336897134780884,9,1
47,45,2.6805249945027754e-05,6.999995231628418,1.2106157541275024,7,1
47,46,2.8025284336763434e-05,8.999993324279785,-0.5723323822021484,9,1
47,47,2.8015461793984286e-05,8.999994277954102,0.9257320165634155,9,1
47,48,2.994744681927841e-05,8.959933280944824,0.17390987277030945,9,1
47,49,3.0335895644384436e-05,9.87519359588623,-0.6351990699768066,10,1
47,50,3.1693594792159274e-05,9.713077545166016,0.24094083905220032,10,1
47,51,3.4056669392157346e-05,9.999994277954102,1.866287350654602,10,1
47,52,3.151805140078068e-05,9.999992370605469,1.3369859457015991,10,1
47,53,3.0075443646637723e-05,9.999972343444824,2.750582456588745,10,1
47,54,2.987822335853707e-05,9.999835968017578,3.0265588760375977,10,1
47,55,2.750874227785971e-05,8.748893737792969,2.663886070251465,9,1
47,56,2.6057896320708096e-05,8.922433853149414,2.5474157333374023,9,1
47,57,2.9460379664669745e-05,10.910112380981445,3.24654221534729,11,1
47,58,2.6287110813427716e-05,10.891237258911133,3.2314813137054443,11,1
47,59,2.741472599154804e-05,9.829214096069336,2.6973860263824463,10,1
47,60,3.438463681959547e-05,9.641633987426758,3.3393759727478027,10,1
47,61,2.0720484826597385e-05,7.634407043457031,2.5384035110473633,8,1
47,62,2.7314112230669707e-05,5.982583999633789,5.790406227111816,6,1
47,63,2.5786437618080527e-05,6.961967945098877,5.542597770690918,7,1
47,64,1.3716024113819003e-05,6.998887062072754,3.625359058380127,7,1
47,65,2.6750010874820873e-05,7.972972869873047,2.045766830444336,8,1
47,66,1.9882550986949354e-05,7.999629974365234,1.7988605499267578,8,1
47,67,2.7007738026441075e-05,9.99838638305664,0.3828831613063812,10,1
47,68,2.7644593501463532e-05,8.947898864746094,2.699277639389038,9,1
47,69,3.5065597330685705e-05,9.999988555908203,3.251220464706421,10,1
47,70,3.650626604212448e-05,9.999992370605469,4.792269706726074,10,1
47,71,3.064285556320101e-05,8.999994277954102,2.2836554050445557,9,1
47,72,1.7191297956742346e-05,6.999997138977051,2.6106083393096924,7,1
47,73,2.19355097215157e-05,8.999994277954102,3.290302038192749,9,1
47,74,2.2907730453880504e-05,8.999994277954102,2.3093512058258057,9,1
47,75,1.8403385183773935e-05,7.999994277954102,0.6342471241950989,8,1
47,76,2.7411799237597734e-05,6.999994277954102,2.1674716472625732,7,1
47,77,2.0396861145854928e-05,5.999993801116943,0.4963822662830353,6,1
47,78,2.0089337340323254e-05,6.999992370605469,1.3129620552062988,7,1
47,79,2.4329281586688012e-05,7.999989986419678,1.8067560195922852,8,1
47,80,2.516658787499182e-05,8.689102172851562,0.8769745826721191,9,1
